0.002000	0.153783	0.098003	-0.000015	-0.000337
0.004000	0.179900	0.092522	0.000630	-0.000015
0.006000	0.204082	0.147980	-0.000015	0.000308
0.008000	0.227619	0.167003	0.000308	-0.000337
0.010000	0.253414	0.191507	0.000952	0.000630
0.012000	0.279530	0.232456	0.000308	0.000952
0.014000	0.304035	0.230521	0.000308	0.001275
0.016000	0.327572	0.245353	0.000308	0.000630
0.018000	0.355946	0.275339	-0.000337	0.000308
0.020000	0.379483	0.326282	-0.000015	0.000308
0.022000	0.406245	0.367876	0.000308	-0.000015
0.024000	0.429137	0.400441	-0.000337	-0.000337
0.026000	0.454609	0.309194	0.000630	0.000308
0.028000	0.481693	0.414628	0.000630	0.000308
0.030000	0.505552	0.423333	0.000630	0.000952
0.032000	0.530379	0.435908	0.000308	0.000308
0.034000	0.556819	0.575197	-0.000015	0.000308
0.036000	0.580678	0.524253	-0.000015	0.000308
0.038000	0.606795	0.366908	0.000630	-0.000660
0.040000	0.631622	0.644842	-0.000015	0.000630
0.042000	0.656449	0.604860	0.000308	0.000630
0.044000	0.683855	0.684178	-0.000015	-0.000015
0.046000	0.707715	0.547146	0.000630	0.000952
0.048000	0.732220	0.661930	0.000630	0.001275
0.050000	0.758336	0.837009	0.000630	0.000308
0.052000	0.784453	0.716421	-0.000015	0.000308
0.054000	0.807990	0.608730	-0.000015	0.000630
0.056000	0.837654	0.786388	-0.000337	0.000308
0.058000	0.856355	0.702879	0.000308	-0.000015
0.060000	0.884728	0.899882	0.000630	0.000630
0.062000	0.910523	0.919228	0.001275	0.001275
0.064000	0.934382	0.743505	0.000308	0.001275
0.066000	0.958564	0.853775	-0.000015	0.000630
0.068000	0.985648	0.916971	-0.000660	0.000630
0.070000	1.010153	0.809280	0.000630	0.000630
0.072000	1.037237	0.813472	-0.000015	-0.000015
0.074000	1.060130	1.051102	-0.000015	0.000630
0.076000	1.083989	1.008541	0.000308	-0.000015
0.078000	1.111396	1.049167	0.000308	0.000952
0.080000	1.136545	0.743182	0.000952	0.000308
0.082000	1.162017	1.087858	-0.000015	0.000308
0.084000	1.187489	1.112041	-0.000337	0.000952
0.086000	1.212316	1.133966	-0.000015	0.000630
0.088000	1.236498	1.139769	0.000308	0.000630
0.090000	1.262292	1.282283	-0.000337	-0.000015
0.092000	1.287119	1.003382	-0.000015	0.000630
0.094000	1.313559	1.202643	-0.000015	0.000630
0.096000	1.339998	1.259068	0.000630	0.000630
0.098000	1.362890	1.357409	0.000630	0.000952
0.100000	1.388040	1.222634	-0.000337	0.000308
0.102000	1.412867	1.505081	-0.000015	0.000630
0.104000	1.439951	1.185877	0.000308	-0.000015
0.106000	1.465423	1.249718	-0.000015	0.000308
0.108000	1.489605	1.601165	-0.000015	-0.000015
0.110000	1.514109	1.279381	-0.000015	0.000630
0.112000	1.540871	1.223601	-0.000015	-0.000015
0.114000	1.565376	1.424474	0.000308	0.001597
0.116000	1.589880	1.368049	-0.000015	0.000952
0.118000	1.615997	1.297115	0.000630	-0.000015
0.120000	1.641469	1.445432	0.000630	0.000308
0.122000	1.665974	1.671777	-0.000015	0.000308
0.124000	1.691123	1.527007	0.000308	0.000952
0.126000	1.717562	1.514754	0.000308	0.000630
0.128000	1.742389	1.771730	0.000308	0.000630
0.130000	1.768506	1.864268	0.000630	0.000308
0.132000	1.792366	1.283895	0.000630	0.001275
0.134000	1.816871	1.855562	-0.000337	0.000308
0.136000	1.842020	1.623735	-0.000015	0.000630
0.138000	1.868459	2.172833	-0.000015	0.000630
0.140000	1.893609	1.812357	0.000630	0.000630
0.142000	1.919403	1.866525	-0.000015	0.000308
0.144000	1.944553	1.644693	0.000630	0.000308
0.146000	1.968090	1.864913	0.000308	-0.000015
0.148000	1.992595	1.502824	-0.000015	0.000308
0.150000	2.019356	2.049342	0.000630	0.000630
0.152000	2.044506	2.043216	0.000308	0.000308
0.154000	2.069655	1.829445	-0.000337	0.000308
0.156000	2.097062	1.702408	-0.000015	0.000308
0.158000	2.119309	2.141557	0.000308	0.000308
0.160000	2.146394	2.363066	0.000308	0.000630
0.162000	2.172188	1.742712	-0.000015	0.000630
0.164000	2.196370	2.113183	-0.000015	0.000952
0.166000	2.221842	2.132851	-0.000015	0.000630
0.168000	2.247636	2.261823	-0.000015	-0.000015
0.170000	2.271496	1.990015	-0.000015	-0.000015
0.172000	2.298258	2.157356	-0.000015	0.000630
0.174000	2.321795	2.619076	0.000308	0.000308
0.176000	2.348235	2.185408	0.000630	0.000630
0.178000	2.374029	2.132529	-0.000015	0.000630
0.180000	2.399501	2.474305	0.000308	0.000952
